INSPECTION_ID,PUBLIC_HOUSING_AGENCY_NAME,COST_OF_INSPECTION_IN_DOLLARS,INSPECTED_DEVELOPMENT_NAME,INSPECTED_DEVELOPMENT_ADDRESS,INSPECTED_DEVELOPMENT_CITY,INSPECTED_DEVELOPMENT_STATE,INSPECTION_DATE,INSPECTION_SCORE
535196,PUERTO RICO PUBLIC HOUSING ADMIN,20930,ZENON DIAZ VALCARC,Ave. De Diego Esq. Ramos Antonini Bo.,Guaynabo,PR,10/16/2014,50
535176,PUERTO RICO PUBLIC HOUSING ADMIN,18705,EXT JARDINES SELLE,Calle Juan Pena Reyes,Rio Piedras,PR,10/20/2014,91
535200,PUERTO RICO PUBLIC HOUSING ADMIN,30388,CATA(TO GARDENS,Calle San Francisco Esquina Munoz Rive,Carolina,PR,10/21/2014,72
535197,PUERTO RICO PUBLIC HOUSING ADMIN,33572,BRISAS DEL TURABO,Calle Monsenor Berrios (final),Caguas,PR,10/22/2014,75
535271,PUERTO RICO PUBLIC HOUSING ADMIN,17159,EL FARO,"Ave. SAnchezCastano, Esq. Calle 24 Urb",CAROLINA,PR,10/23/2014,94
535280,PUERTO RICO PUBLIC HOUSING ADMIN,31781,LAS AMERICAS,Ave. DR MANUEL Tejada,Lajas,PR,10/24/2014,64
535156,PUERTO RICO PUBLIC HOUSING ADMIN,15942,JARD. DE MONTE HAT,Res. Jardines de Monte Hatillo,San Juan,PR,10/27/2014,84
535269,PUERTO RICO PUBLIC HOUSING ADMIN,39187,EL TREBOL,Urb. Las Delicias Calle General Valero,San Juan,PR,10/28/2014,88
535285,PUERTO RICO PUBLIC HOUSING ADMIN,12777,SAN ANTONIO,"Parada 7, Ave. Fernandez Juncos Puerta",San Juan,PR,10/29/2014,93
535213,PUERTO RICO PUBLIC HOUSING ADMIN,36698,LOS LAURELES,Carr. 176 Km 5.0 Cupey,San Juan,PR,10/30/2014,71
535251,PUERTO RICO PUBLIC HOUSING ADMIN,38458,LA ROSA,URB. LOS MAETROS 460,SAN JUAN,PR,10/31/2014,97
535180,PUERTO RICO PUBLIC HOUSING ADMIN,20205,FRANKLIN D ROOSEVE,100 Calle Principe,Mayaguez,PR,11/3/2014,56
535226,PUERTO RICO PUBLIC HOUSING ADMIN,24813,EL MANANTIAL,Urb. Santiago Iglesias Carr. 177,San Juan,PR,11/4/2014,80
535166,PUERTO RICO PUBLIC HOUSING ADMIN,32011,JOSE N. GANDARA,Calle BLANCA E. CHICO,Moca,PR,11/5/2014,87
535221,PUERTO RICO PUBLIC HOUSING ADMIN,16505,EXT DR PILA 2ND EX,Ave. Alcazar,Ponce,PR,11/6/2014,91
535227,PUERTO RICO PUBLIC HOUSING ADMIN,34760,LOS LIRIOS,"Calle Hoare, Lado Parque Central Pda.",Saturce,PR,11/7/2014,92
535167,PUERTO RICO PUBLIC HOUSING ADMIN,15349,LA MESETA,"Carr. #2,  Km 28.9",Arecibo,PR,11/10/2014,65
535291,PUERTO RICO PUBLIC HOUSING ADMIN,22367,EL CORAL,Ave. Central Boulevard Esq. Ave. Calde,Carolina,PR,11/12/2014,88
535232,PUERTO RICO PUBLIC HOUSING ADMIN,19555,ALTURAS DE COUNTRY,"Ave. Iturregui, Antiguo Complejo Rober",Carolina,PR,11/13/2014,85
535277,PUERTO RICO PUBLIC HOUSING ADMIN,22809,LOS LIRIOS,"Calle A, Esq. Teresa Jornet Sector Cup",Rio Piedras,PR,11/14/2014,72
535178,PUERTO RICO PUBLIC HOUSING ADMIN,36364,LOS LAURELES,Calle Yazmin Power Esq. Ave. Lomas Ver,Bayamon,PR,11/17/2014,77
535282,PUERTO RICO PUBLIC HOUSING ADMIN,12961,JARDINES DE COUNTR,Ave. Campo Rico Esq. 65 th InfanterIa,Rio Piedras,PR,11/18/2014,76
535192,PUERTO RICO PUBLIC HOUSING ADMIN,21774,LAS DOMINICOS,"Carr. 861, Km. 6.0",Bayamon,PR,11/20/2014,67
535169,PUERTO RICO PUBLIC HOUSING ADMIN,19688,EL CEMI,Carr 992 Contigua Carr. 3  Esquina  Pr,Luquillo,PR,11/21/2014,85
535188,PUERTO RICO PUBLIC HOUSING ADMIN,13543,JARDINES DE MONTEL,3001  Ave ANTONIO R. Barcelo,Cayey,PR,11/24/2014,84
535233,PUERTO RICO PUBLIC HOUSING ADMIN,27742,LA CEIBA,"Calle San Jorge Urb. El Pilar, Bo. Mac",Ceiba,PR,11/25/2014,79
535163,PUERTO RICO PUBLIC HOUSING ADMIN,34480,LOS MIRTOS,Bo. Martin Gonzalez Calle Uruguay Fina,Carolina,PR,12/1/2014,83
535186,PUERTO RICO PUBLIC HOUSING ADMIN,29086,CAROLINA HOUSING,"Carr. 860, Km.1.3",Carolina,PR,12/2/2014,91
535217,PUERTO RICO PUBLIC HOUSING ADMIN,24418,EL FLAMBOYAN,"Calle Dominica, Esq. Samoa",San Juan,PR,12/3/2014,81
535173,PUERTO RICO PUBLIC HOUSING ADMIN,31887,JOSE CASTILLO MERC,110 Calle Felix Tio,Sabana Grande,PR,12/4/2014,74
535228,PUERTO RICO PUBLIC HOUSING ADMIN,32436,FLAMBOYAN GARDENS,75 Avenida Condominio,MAYAGUEZ,PR,12/5/2014,96
535204,PUERTO RICO PUBLIC HOUSING ADMIN,17651,FRANCISCO VEGA SAN,"Carr. 647, Km. 30, H. 9 Entrando por l",Vega Alta,PR,12/8/2014,90
535155,PUERTO RICO PUBLIC HOUSING ADMIN,38939,FRANKLIN D ROOSEVE,100 Calle Principe,Mayaguez,PR,12/9/2014,71
535230,PUERTO RICO PUBLIC HOUSING ADMIN,28703,HACIENDA SAN ANDRE,Ave Emerito EstradaRiveria,San Sebastian,PR,12/11/2014,99
535218,PUERTO RICO PUBLIC HOUSING ADMIN,21820,ANDRES MENDEZ LICE,Ave. Emerito Estrada Frente Coliseo Lu,San Sebastian,PR,12/12/2014,91
535239,PUERTO RICO PUBLIC HOUSING ADMIN,31462,HAYUYA II,Calle Baltasar Colon #200,Jayuya,PR,12/15/2014,87
535160,PUERTO RICO PUBLIC HOUSING ADMIN,31424,"CESAR ""COCA"" GONZA","RES. CESAR ""COCA"" GONZALEZ",VIEQUES,PR,12/17/2014,86
535189,PUERTO RICO PUBLIC HOUSING ADMIN,33515,RAFAEL TORRECH,"Calle Dr. Veve, Esq. Hiram GonzALez",BayamOn,PR,12/19/2014,79
535210,PUERTO RICO PUBLIC HOUSING ADMIN,16510,FRANCISCO FIGUEROA,Calle Victoria,Anasco,PR,12/27/2014,66
522232,Pulaski Housing Authority,22991,BROOKDALE APTS/SCA,430 S Saint Augustine St,Pulaski,WI,4/18/2014,97
505923,PUNTA GORDA HOUSING AUTHORITY,10189,Gulf Breeze Apartm,313 Gulf Breeze Ave,Punta Gorda,FL,1/23/2014,93
506205,PUNTA GORDA HOUSING AUTHORITY,17096,City of Punta Gord,420 Myrtle St,Punta Gorda,FL,1/24/2014,88
506511,Putnam Housing Authority,19386,HAMPSHIRE HEIGHTS,123 Laconia Ave,Putnam,CT,8/6/2013,96
527669,Queen Anne's County Housing Auth,26531,FISHER MANOR,1D Fisher Mnr,Grasonville,MD,9/11/2014,76
505432,Quincy Housing Authority,22825,INDIAN HILLS APTS,540 Harrison St,Quincy,IL,4/29/2013,81
505433,Quincy Housing Authority,12555,FREDERICK BALL,815 Elm St,Quincy,IL,4/30/2013,86
507171,Quincy Housing Authority,25160,COSTANZO PAGNANO T,109 Curtis Ave,Quincy,MA,7/31/2013,93
507268,Quincy Housing Authority,38696,CLEMENT A. O`BRIEN,73 Bicknell St,Quincy,MA,8/1/2013,71
507087,Quincy Housing Authority,21588,RIVERVIEW,64 Doane St,Quincy,MA,8/7/2013,82
521950,Quincy Housing Authority,26295,LAMPE HIGH RISE AP,527 Broadway St,Quincy,IL,7/10/2014,80
532033,Quincy Housing Authority,30495,CLEMENT A. O`BRIEN,73 Bicknell St,Quincy,MA,8/5/2014,70
532034,Quincy Housing Authority,29596,ARTHUR DROHAN APAR,170 Copeland St,Quincy,MA,8/7/2014,91
532098,Quincy Housing Authority,27913,RIVERVIEW,15A Bicknell St,Quincy,MA,8/26/2014,64
532148,Quincy Housing Authority,18273,COSTANZO PAGNANO T,109 Curtis Ave,Quincy,MA,8/27/2014,55
537836,Quincy Housing Authority,33072,ARTHUR DROHAN APAR,170 Copeland St,Quincy,MA,1/7/2015,78
537825,Quincy Housing Authority,26069,CLEMENT A. O`BRIEN,73 Bicknell St,Quincy,MA,1/9/2015,66
522192,Ragland Housing Authority,13704,MCDONALD COURTS,406 8th St,Ragland,AL,5/5/2014,82
528285,Rahway Housing Authority,21568,J F KENNEDY,224 W Grand Ave,Rahway,NJ,7/14/2014,78
528173,Rahway Housing Authority,31223,GLENDENNING HMS,165 E Grand Ave,Rahway,NJ,7/25/2014,79
528268,Rainsville Housing Authority,23325,NORTHSIDE HOMES,118 Northside Dr,Rainsville,AL,7/15/2014,83
511558,Ramsey County Housing Authority,30342,SKY VIEW APARTMENT,Scattered Sites-1 City,DEVILS LAKE,ND,10/30/2013,70
528489,Ramsey County Housing Authority,12581,SKY VIEW APARTMENT,605 3rd St NE,Devils Lake,ND,7/25/2014,84
528364,Rapid River Housing Commission,27877,RIVERSIDE MANOR,10570 N Main St,Rapid River,MI,10/7/2014,82
537906,Ravenna Housing Authority,10071,GRAND MANOR,1001 Grand Ave,Ravenna,NE,1/14/2015,91
505865,Reading Housing Authority,36413,HENSLER HOMES,1301 Schuylkill Ave,Reading,PA,6/21/2013,83
505812,Reading Housing Authority,21974,Sylvania II,1143 Liggett Ave,Reading,PA,6/26/2013,100
505916,Reading Housing Authority,22254,OAKBROOK HOMES,1001 Scott St,Reading,PA,6/27/2013,62
523345,Reading Housing Authority,17115,D.D. EISENHOWER AP,400 Hancock Blvd,Reading,PA,11/19/2014,96
523254,Reading Housing Authority,11054,OAKBROOK HOMES,1001 Scott St,Reading,PA,11/20/2014,88
527889,Red Cloud Housing Authority,39998,Park View and Vall,59 N 59 N Chestnut St Street,RED CLOUD,NE,11/14/2014,89
523175,Redevelopment Commission of the,29735,PINEHURST HOMES,947 Simmons St,Tarboro,NC,4/14/2014,95
528328,Reed City Housing Commission,16414,MEADOWVIEW VILLAGE,802 S Mill St,Reed City,MI,7/16/2014,64
